1.245163686608990128e+00 3.220318912961217701e-03 5.443724023281999689e+04 2.020026048943114461e+02
1.245249205338524234e+00 3.631440937025845906e-03 5.443724123983000027e+04 2.051865683763826667e+02
1.246220787423147014e+00 3.852884647157623493e-03 5.443724224705999950e+04 2.036912034424477156e+02
1.245013481857222715e+00 3.789118788123816816e-03 5.443724325382000097e+04 2.010774538606807198e+02
1.244450349001706035e+00 3.748983570847329045e-03 5.443724426105000020e+04 2.075124511963897191e+02
1.243843954179084887e+00 3.417376804342231456e-03 5.443724526794000121e+04 2.055090742318463413e+02
1.243778617758385163e+00 3.459755261604929247e-03 5.443724627458999748e+04 2.025433291044340365e+02
1.242113459429807776e+00 6.195164135502353661e-03 5.451211471973000153e+04 1.098519446971969700e+02
1.238319357350237127e+00 6.648514945242205154e-03 5.451211566583999956e+04 9.104107493241546933e+01
1.249693744162886588e+00 6.353262187824794058e-03 5.302802329740000278e+04 1.357538715999545502e+02
1.249141072809476949e+00 5.661424901651399347e-03 5.304008623072000046e+04 1.049657715890427880e+02
1.247327805394577993e+00 6.524455985127020075e-03 5.305002436704000138e+04 1.153874016778331395e+02
1.252688430040414858e+00 8.235960102334382790e-03 5.306602676837000035e+04 3.902301013437080712e+01
1.247839992300554535e+00 3.633391759556733620e-03 5.326335566542999732e+04 3.191730857537457382e+02
1.248292070109105811e+00 2.839803858631678463e-03 5.327136995059000037e+04 2.065967094691267221e+02
1.253207218221125574e+00 3.040350116687335832e-03 5.332120390554999904e+04 1.588383252552284546e+02
1.243475257881237583e+00 8.915388779013924334e-03 5.341302358126000036e+04 8.983990022267813913e+01
1.248030685250609118e+00 4.926801566748384952e-03 5.341304148254999745e+04 1.985123792062258872e+02
1.247190844159106859e+00 3.047395465087713619e-03 5.362431735299000138e+04 1.594356077506228644e+02
1.246348147126026484e+00 2.745044330776397028e-03 5.373113408771000104e+04 2.368669985180429194e+02
1.248167213014511390e+00 4.518900001324719154e-03 5.376609467186000256e+04 1.912458712953016970e+02
1.243120630161504758e+00 4.395145803637769653e-03 5.376610818493000261e+04 1.884058057346325086e+02
1.249310869309220084e+00 3.359722896477691442e-03 5.380405709932000173e+04 1.791713862875095629e+02
1.245219191756411048e+00 4.794436322988356557e-03 5.380900090934999753e+04 1.479409288553056570e+02
1.246724428219327052e+00 3.838692656122267514e-03 5.380999604618999729e+04 2.392886618274506247e+02
1.245324182596974971e+00 3.222675417866349094e-03 5.381399848424999800e+04 2.764346165451673301e+02
1.247838058906157288e+00 3.537376552200585667e-03 5.404617628374999913e+04 1.922310507444113625e+02
1.247928429776083314e+00 2.634426858372221868e-03 5.381400026937999792e+04 2.797651143239309590e+02
1.250789648608194415e+00 2.625026902873322469e-03 5.381600188314000115e+04 2.739943990243534699e+02
1.248629508054607484e+00 2.908436366956236585e-03 5.381600368169000285e+04 2.776281661215818986e+02
1.251617006849680358e+00 2.085489214279844569e-03 5.381600547584999731e+04 2.757398287365600709e+02
1.247546712685475123e+00 2.742455424808188606e-03 5.381600726630999998e+04 2.866111365162364564e+02
1.248469260342555565e+00 2.799955701630103648e-03 5.381600905757999863e+04 2.988083093175860654e+02
1.248697614030085168e+00 2.977185767187286603e-03 5.381601083264000044e+04 3.017648805186285017e+02
1.249194346353394103e+00 4.328441233835052596e-03 5.404616836018000322e+04 2.029925553327468890e+02
1.250456925717116308e+00 3.312432308577979278e-03 5.404616933117999724e+04 2.041577626644822772e+02
1.247392197061432562e+00 4.125199825139323588e-03 5.404617037939000147e+04 1.996622959493437577e+02
1.244857757209389515e+00 3.336786408056184768e-03 5.404617135894999956e+04 2.082331309379789843e+02
1.247011377772806240e+00 3.151263167295015582e-03 5.404617237184999976e+04 1.973517446944080973e+02
1.247910562613671281e+00 3.319072022326718767e-03 5.404617333707000216e+04 1.955655476144628437e+02
1.245662835000528323e+00 2.876051997424366319e-03 5.404617432287999691e+04 1.936817267873634023e+02
1.245629694403015408e+00 3.528502281585798716e-03 5.404617530429999897e+04 1.981379683179531241e+02
1.251966945131042230e+00 5.662228550734419059e-03 5.304008694079000270e+04 1.016092595446374816e+02
1.250561232151347957e+00 5.133818375703183903e-03 5.304008764694000274e+04 1.062291848927524427e+02
1.249441972736564210e+00 6.189065885215369427e-03 5.304008835320000071e+04 1.013681067455011089e+02
1.243317725783404271e+00 5.843470372421473782e-03 5.304010388729999977e+04 9.237395026327737924e+01
1.250470317006206811e+00 6.051314240308924147e-03 5.304010458684000332e+04 9.666457877319932379e+01
1.250298917522923325e+00 6.705312268343165995e-03 5.304010602818000189e+04 7.315221817562827766e+01
1.244176131085972692e+00 6.987767261765501399e-03 5.304010673038999812e+04 8.230653766898547019e+01
1.250514649527519673e+00 6.795351204434725914e-03 5.304602557522999996e+04 8.437951947766248395e+01
1.251910278544478672e+00 7.386074996637506315e-03 5.304602628345999983e+04 6.979118902251113354e+01
1.246616955162572538e+00 7.316717038861495111e-03 5.304602698901999975e+04 8.295197678100129224e+01
1.249406394193103065e+00 9.188716310323148673e-03 5.304602769632000127e+04 6.758083860359870698e+01
1.248128060669292161e+00 7.160781575965870227e-03 5.304602840165999805e+04 8.043565092193880162e+01
1.245804731654707620e+00 9.645691146384945472e-03 5.304602910721999797e+04 8.816025204849854902e+01
1.244561507433258107e+00 5.889492408913944016e-03 5.305002153622000333e+04 1.032113716687856595e+02
1.246863007860342210e+00 5.734785989418388422e-03 5.305002224767999724e+04 1.003524338587904765e+02
1.248727505058160991e+00 5.153280900136089464e-03 5.305002295522000350e+04 1.190003805487503570e+02
1.247117110055470546e+00 6.755919459819353587e-03 5.305002365892999660e+04 1.163411578733180960e+02
1.246552316341469124e+00 2.329548546868091905e-03 5.589917820311000105e+04 2.760319462091428022e+02
6.623642995535452549e-01 2.651571172685504921e-02 5.590119898460999684e+04 5.219164067541597660e+02
1.250497666844792910e+00 4.911991805630944868e-03 5.590228396015999897e+04 9.910740107557067802e+01
1.249418951767903296e+00 4.019502124340009093e-03 5.590228491657000268e+04 1.240706013377837564e+02
1.250844453109079213e+00 3.627084372942794305e-03 5.590228586049000296e+04 1.279064406949447914e+02
1.253242299742049815e+00 4.610816254104720992e-03 5.590228680962000362e+04 1.301381056413549118e+02
1.251752940843751549e+00 4.280053495578070577e-03 5.590228776441999798e+04 1.180230062101615260e+02
1.247336114396440543e+00 4.228231603889126035e-03 5.590228871262000030e+04 1.192405965833524135e+02
1.249597273855917567e+00 4.050709125612240655e-03 5.590228965746000176e+04 1.192642443697902763e+02
1.253312538380842778e+00 4.043833873024892112e-03 5.590229060623999976e+04 1.178294295800050833e+02
1.245115158070203565e+00 2.681119393859094681e-03 5.618934968245000346e+04 2.871881206276851231e+02
1.246904004180363401e+00 2.644895585378204215e-03 5.618935527433999960e+04 3.156606176802070536e+02
1.249192693193971637e+00 3.576588302204856962e-03 5.619529350243000226e+04 3.395835687228552047e+02
1.247605926280666022e+00 3.358477535234282146e-03 5.619529735752999841e+04 3.559787102821302938e+02
1.244412918357542974e+00 4.639450689260042095e-03 5.619530119861999992e+04 3.658903913925924485e+02
1.246163801242043956e+00 3.685062595626453340e-03 5.620130613656000060e+04 2.166806679645225984e+02
1.247826456142988594e+00 3.614888290765384121e-03 5.620130881704000058e+04 2.320213313847876861e+02
1.245221576833788646e+00 3.753639719539473597e-03 5.620131149972999992e+04 2.332151071675556011e+02
1.252311853852348555e+00 2.802163847937586775e-03 5.661914968650999799e+04 2.066499185799114571e+02
1.249111377763829633e+00 2.931933633517242854e-03 5.661915144634000171e+04 2.037063196366404725e+02
1.249321952602980623e+00 2.772818547715561518e-03 5.661915319992000150e+04 2.120420557618714099e+02
1.248980783607256395e+00 2.955856426724589019e-03 5.661915495905999705e+04 2.119177034989314166e+02
1.250736065445167355e+00 2.686510555609270857e-03 5.661915671773000213e+04 2.135681642260962292e+02
1.246402191689532479e+00 5.996904152996835637e-03 5.341304242245999922e+04 2.105531770205909652e+02
1.249260569413087829e+00 7.029147311052653599e-03 5.344203277800000069e+04 1.206036193092251949e+02
1.247517084864588899e+00 7.941111294546328997e-03 5.344203376929999649e+04 1.156567389032967981e+02
1.246811887953385822e+00 5.683349107136648377e-03 5.344203471452999656e+04 1.198587837651486012e+02
1.247430230886488411e+00 5.069727753116344028e-03 5.344203568164000171e+04 1.171529666945620249e+02
1.246961533627277241e+00 7.946770511109979562e-03 5.344203669133999938e+04 1.266567788121331972e+02
1.251194465134749079e+00 8.074160942319998438e-03 5.344203764860999945e+04 9.786282227824759161e+01
1.250038343805181418e+00 6.602492584832858093e-03 5.344203858886999660e+04 1.188951016121904729e+02
1.250471828834229360e+00 5.757584132778492680e-03 5.344203954243000044e+04 1.192639022924075221e+02
1.251761145406760090e+00 5.000422249788066993e-03 5.344204052667000360e+04 1.323044908030698537e+02
1.248956611420767748e+00 3.211782678490846671e-03 5.362431268483000167e+04 1.547216833896986827e+02
1.249613977899118211e+00 3.720039786474242573e-03 5.362431362067999726e+04 1.490594233030440421e+02
1.246987209495798776e+00 3.330661952846509111e-03 5.362431455712000025e+04 1.627246876715256292e+02
1.245419584355096365e+00 3.158855178797302394e-03 5.362431548741999723e+04 1.760211169597551475e+02
1.247305224025935910e+00 3.409702232325901271e-03 5.362431641747999674e+04 1.618276108034445997e+02
1.247447096332261918e+00 4.912134968306064962e-03 5.380900167620999855e+04 1.421375139474927494e+02
1.249670231443970714e+00 4.844213328241697702e-03 5.380900244180000300e+04 1.427547147374392011e+02
1.246492525470565216e+00 4.336260731563805829e-03 5.380900320148000174e+04 1.362704295592632491e+02
1.250317694223298970e+00 4.405741058963900079e-03 5.380900398582000344e+04 1.534213139731809576e+02
1.244651072680212245e+00 5.852536843404382121e-03 5.380900477780000074e+04 1.429339104750836782e+02
1.247374334624808290e+00 4.064348428982899296e-03 5.380900557105000189e+04 1.448100988117474515e+02
1.244303358724107689e+00 4.163737947587321797e-03 5.380900639149999915e+04 1.374364035492511107e+02
1.247535577554315323e+00 5.230933622864643653e-03 5.380900717989000259e+04 1.344136358493156251e+02
1.247507844068820981e+00 5.481333903849038708e-03 5.380900795115000074e+04 1.443326160213744060e+02
1.247734059247260330e+00 4.342479711413002076e-03 5.380900871129000006e+04 1.434871358294706170e+02
1.249476522850907045e+00 3.785950759146152356e-03 5.380900947525999800e+04 1.509660068094990493e+02
1.243958238568976249e+00 4.947557332795462191e-03 5.380901024697999674e+04 1.443448237377984924e+02
1.245417883334018816e+00 3.842468865152725427e-03 5.409810803909999959e+04 1.553272710149096554e+02
1.247699480791819138e+00 3.495233811228753810e-03 5.409810897608000232e+04 1.489836445603241089e+02
1.241374862760014519e+00 4.578972554799532434e-03 5.413406671613999788e+04 1.795028580272210377e+02
1.242710649184985972e+00 4.542226945499562227e-03 5.413406766226000036e+04 1.729648867780461217e+02
1.242890621812171359e+00 6.353165928346171665e-03 5.413406859992999671e+04 1.592773014599374335e+02
1.242512972339135491e+00 4.572026172304592337e-03 5.413406953829000122e+04 1.700946973619598452e+02
1.244997315199709131e+00 3.875728004111615287e-03 5.413407047479999892e+04 1.731307870555507975e+02
1.243186488029232262e+00 4.163411829701266567e-03 5.413407141258000047e+04 1.719932237744712040e+02
1.247751787225798825e+00 5.471190427830984089e-03 5.413407236124000337e+04 1.531505207873344716e+02
1.244817146874537261e+00 4.022678499138774601e-03 5.413407329926000239e+04 1.682201142255810566e+02
1.240571921467792826e+00 6.546037027645055725e-03 5.416110001390999969e+04 8.664803378770741915e+01
1.238401661210817961e+00 6.936776270734972168e-03 5.416110095793999790e+04 1.083801743794199695e+02
1.244734699663408328e+00 7.225186582066791229e-03 5.416110189548999915e+04 1.141898408494347876e+02
1.240476177511110167e+00 5.309455722239410022e-03 5.416110283281000011e+04 1.017700224905060082e+02
1.249804989950563217e+00 5.673774447677105807e-03 5.416110377221000090e+04 1.054747919998598746e+02
1.245511806090780382e+00 7.108243540365498207e-03 5.416110470768000232e+04 1.186221400556879786e+02
1.242570342080768775e+00 6.399718310209526022e-03 5.416110564591999719e+04 1.114175511200571549e+02
1.237247538865526852e+00 7.959755685999729893e-03 5.416110658289999992e+04 1.128210862508818764e+02
1.249991684582281160e+00 4.526886734750052398e-03 5.433937694871999702e+04 1.426666906557772450e+02
1.249142742312313814e+00 4.643466605973619980e-03 5.433937788765999721e+04 1.531102694409980529e+02
1.248370929637676818e+00 2.480919533906636616e-03 5.673000120197999786e+04 3.133224221140076224e+02
1.245572696769087218e+00 3.282460504845017852e-03 5.673000504214999819e+04 3.016563853802992980e+02
1.251567710600645533e+00 4.051779060370096219e-03 5.689537668953999673e+04 3.417515856179168736e+02
1.249254032708063900e+00 3.812560053574950893e-03 5.689538054671999998e+04 3.723138429675259431e+02
1.250092582288706344e+00 4.384707048216703040e-03 5.689538440471999638e+04 3.858126204292148032e+02
1.246092778571622262e+00 4.743610325183309634e-03 5.690340169774999958e+04 1.742890601413293723e+02
1.242516562492608889e+00 5.018977364372551216e-03 5.690340415576999658e+04 2.317399784100154534e+02
1.242588314784612180e+00 5.548291263505381044e-03 5.690340663568000309e+04 2.431186250845534857e+02
1.245877846006752332e+00 4.579665823547277373e-03 5.690340909971999645e+04 2.505739171671779957e+02
1.245804459526044017e+00 4.476803055910448699e-03 5.690341157928000030e+04 2.466467082729189713e+02
1.245198979910324466e+00 4.001849245325667798e-03 5.692732804724000016e+04 2.663862752200149089e+02
1.243134116770756803e+00 3.764731380882653869e-03 5.692733015003000037e+04 2.554099149577592698e+02
1.243790880801733501e+00 3.065951944788167759e-03 5.692733225618000142e+04 2.622600363401344907e+02
1.242921630045234593e+00 3.823418112304783831e-03 5.692733436788000108e+04 2.815384111241619962e+02
1.244791442260281045e+00 3.236692975950234905e-03 5.692733647159999964e+04 2.824143172146039547e+02
1.244541097982935218e+00 3.326491971952757424e-03 5.692733858052999858e+04 2.988896380911608048e+02
1.245059896251888176e+00 3.290052166741337658e-03 5.692934885054000188e+04 2.619270420852687948e+02
1.244629742648425186e+00 2.628311500206394896e-03 5.692935130208999908e+04 2.858799759464104113e+02
1.245171290490318272e+00 2.600423852683038037e-03 5.692935375593999925e+04 3.030086598683507191e+02
1.246380887765244694e+00 2.824306826453839344e-03 5.692935621432000335e+04 3.141514160990532218e+02
1.252018639386436316e+00 3.586737679257570328e-03 5.327137170249000337e+04 1.933959970990005104e+02
1.249925480989193094e+00 3.397351357567349704e-03 5.327137345959999948e+04 2.161211737919918789e+02
1.248774750772886577e+00 3.323791955798663725e-03 5.327137521220000053e+04 2.079953943937890699e+02
1.252618147131090875e+00 2.613397570990343491e-03 5.327137697312000091e+04 2.165700760214802472e+02
1.250247133297066382e+00 3.490774053702028808e-03 5.327137873232000129e+04 2.220418031258026019e+02
1.248150069810456841e+00 3.160670490969817725e-03 5.327237825144000089e+04 1.742049407897709159e+02
1.249269468378902737e+00 3.011451289545109301e-03 5.327237919487000181e+04 1.920844344466929101e+02
1.249827673252251747e+00 3.724888336691145434e-03 5.327238012996999896e+04 1.800273236673858719e+02
1.251246617949001383e+00 3.441576773529461848e-03 5.327238106598999730e+04 1.774369386020308639e+02
1.251998571912996239e+00 2.882770979076985061e-03 5.329836290487999941e+04 1.810047262304844935e+02
1.251354358219002094e+00 3.876150251938009599e-03 5.329836383298000146e+04 1.828647769544929531e+02
1.250620181549348509e+00 2.823829054276625651e-03 5.329836482670999976e+04 1.880991802180982120e+02
1.252660565329596798e+00 3.188718492723501864e-03 5.329836575597000046e+04 1.869844079947310718e+02
1.250152133383277020e+00 3.264261597789013241e-03 5.329836668523000117e+04 1.830118290034126005e+02
1.253257512250781192e+00 4.016116935025421802e-03 5.329836761680000200e+04 1.626850478208363597e+02
1.251613050116880732e+00 3.311443130878182709e-03 5.329836854919000325e+04 1.796896228651600609e+02
1.252202832136387833e+00 3.708243412380697688e-03 5.329836947935000353e+04 1.763847611274406404e+02
1.254720015333709471e+00 3.010009949235922626e-03 5.332120110794000357e+04 1.732042508888840189e+02
1.253916104398683284e+00 3.424840133991896313e-03 5.332120204009000008e+04 1.594825445518690401e+02
1.255752805869162270e+00 3.282241838932725784e-03 5.332120297015999677e+04 1.555583578934115110e+02
1.249258005502872582e+00 2.439629979946789529e-03 5.584231561671000236e+04 2.967547004368358898e+02
1.247917519902269179e+00 2.989450924669180901e-03 5.584231830759999866e+04 2.964448038603575242e+02
1.247837522086716611e+00 3.058297316897815900e-03 5.587428217369999766e+04 2.695841677631580069e+02
1.249541447743976352e+00 3.018899708198078975e-03 5.587428428608000104e+04 2.853455419250707337e+02
1.249191561917478710e+00 2.622469343106365036e-03 5.587428639152999676e+04 2.621327577895269769e+02
1.249728636920234726e+00 2.784442937982964991e-03 5.587428849292000086e+04 2.297352616467822202e+02
1.249340017634776645e+00 2.836488751893502178e-03 5.587429060426000069e+04 2.120715081126831194e+02
1.248401409870496304e+00 3.408195296177679318e-03 5.587429271085999790e+04 2.205302166554849350e+02
1.246891132487872200e+00 4.360748414754033429e-03 5.587819497876000241e+04 2.077660087326164557e+02
1.247279182107766449e+00 3.302594753648108606e-03 5.587819708872000047e+04 1.909493275826370393e+02
1.243256646881891303e+00 4.400652204868477774e-03 5.587819919022000249e+04 1.906900421056415382e+02
1.248334129701216266e+00 3.324382004298872748e-03 5.587820130156999949e+04 2.071396082949458162e+02
1.247018238175337856e+00 3.281649819864331137e-03 5.587820340782000130e+04 2.009684843889390606e+02
1.248130608480777060e+00 3.079099452415860055e-03 5.373113501777999772e+04 2.373073058216703544e+02
1.246488263147623510e+00 2.772481802091517587e-03 5.373113594947000092e+04 2.327080370115041035e+02
1.244764705468242028e+00 2.981714093963075927e-03 5.373113689598000201e+04 2.370538361580332776e+02
1.247425958698369364e+00 3.386168706269420282e-03 5.373210077121000359e+04 1.806789624851358269e+02
1.243292732542402135e+00 3.797711074027030655e-03 5.373210170441000082e+04 1.791127822080100316e+02
1.242164501753065808e+00 3.810814473099347500e-03 5.373210264443000051e+04 1.909101702934284788e+02
1.245858675737533616e+00 3.710870153900729627e-03 5.373210359371999948e+04 1.797647644801505464e+02
1.243239913280225650e+00 3.561108215218888179e-03 5.373210452495000209e+04 1.884093244765293775e+02
1.241419926299470289e+00 3.397826865081083648e-03 5.373210545224000089e+04 1.890608017414333233e+02
1.243753020370521156e+00 3.479382160892958726e-03 5.373210638543999812e+04 1.951216626006933836e+02
1.242750254522740905e+00 3.974221679499333540e-03 5.373210732026000187e+04 1.938688461189505858e+02
1.247207930456391889e+00 4.521300598063912428e-03 5.376609179287000006e+04 1.870752422008871179e+02
1.247680755148613541e+00 4.770025594984105173e-03 5.376609275522999815e+04 1.821112484166237380e+02
1.247413527645704789e+00 4.966476783047592963e-03 5.376609371169999940e+04 1.986481849339305654e+02
1.245760779726493128e+00 4.536046870671779641e-03 5.729532974480000121e+04 2.075618271724584076e+02
1.241506134298550723e+00 4.031907160154404868e-03 5.729533102959999815e+04 2.103970146427491841e+02
1.243401379883311009e+00 3.830070204200893263e-03 5.729533231428999716e+04 2.042184486665584870e+02
1.244762800960813820e+00 3.512462043337214509e-03 5.729533359920999646e+04 1.970292122008197282e+02
1.244991876903152939e+00 4.854056706850166762e-03 5.729533488365999801e+04 2.049640609417930932e+02
1.242283681517635463e+00 4.368979033990218891e-03 5.730535311260000162e+04 2.132577389587071934e+02
1.241354349453887451e+00 3.019119171438214549e-03 5.730535520623000048e+04 2.346614411835463727e+02
1.245128056316231469e+00 3.311204278397839387e-03 5.730535729800999979e+04 1.856684673199626161e+02
1.245089961877094309e+00 2.855740425949101352e-03 5.730535939140999835e+04 2.122058121497598506e+02
1.244741962266679103e+00 3.160194843480680985e-03 5.730536148634999699e+04 2.183307749014488763e+02
1.242718485206176560e+00 3.795408877940192015e-03 5.730536357059999864e+04 1.930774550141494785e+02
1.244797426103091187e+00 3.111488586222985447e-03 5.730830633402000240e+04 1.957166246269783585e+02
1.245044550369139191e+00 3.472559615069565220e-03 5.730830784718000359e+04 1.866991722074621975e+02
1.254753040626637839e+00 2.747442348503766757e-03 5.332120484105999640e+04 1.568910912002807549e+02
1.255398817995317273e+00 2.999643630017752999e-03 5.332120577135000349e+04 1.512856857830334434e+02
1.254580374064709680e+00 3.628300439918208300e-03 5.332120670986999903e+04 1.521653420235824399e+02
1.253501669508978233e+00 2.814349506248458362e-03 5.332120764631000202e+04 1.493202284340337371e+02
1.244950843958934072e+00 3.646627724965437883e-03 5.334714637940000102e+04 1.765129106044500418e+02
1.248185122742877518e+00 3.170656755664471096e-03 5.334714731791999657e+04 1.778237743292517337e+02
1.247546899367445228e+00 2.890301428564641308e-03 5.334714826164999977e+04 1.819131825748763447e+02
1.248778256627917749e+00 3.421709354594458172e-03 5.334714919727000233e+04 1.760408610451654567e+02
1.248703697013442193e+00 3.211263291019414521e-03 5.334715013555999758e+04 1.788676177383844674e+02
1.248934929158805662e+00 3.421218208330972874e-03 5.334715107605000230e+04 1.762599808707881266e+02
1.246742529415686196e+00 2.982719773251941639e-03 5.334715200912000000e+04 1.745515851307873163e+02
1.248944866279461552e+00 2.916299633329463761e-03 5.334715295319999859e+04 1.749682268667377230e+02
1.245990279362519271e+00 4.626220590654270617e-03 5.341302170712000225e+04 1.440581333257144649e+02
1.239089501772884461e+00 1.148668009317396592e-02 5.341302264065999771e+04 9.707897593784049661e+01
1.250206451914020356e+00 5.747037530832769213e-03 5.433937976612999773e+04 1.553619521977638271e+02
1.248042841837139649e+00 4.466207985819927243e-03 5.433938070924000203e+04 1.498985857155707606e+02
1.249613654534922347e+00 8.077310669307065372e-03 5.433938165108000248e+04 1.226117480835946907e+02
1.253771113630491651e+00 5.882442774676148629e-03 5.433938259002999985e+04 1.254496564146610211e+02
1.250410446360597616e+00 5.067484273733416714e-03 5.433938353035999899e+04 1.313264622322013793e+02
1.247664289719584207e+00 6.698780229058440283e-03 5.433938522699000168e+04 1.309221917841516643e+02
1.251593036827346239e+00 7.160372900160106961e-03 5.433938616465999803e+04 1.365015158239495463e+02
1.244755573012812366e+00 5.627970335055106424e-03 5.433938710395999806e+04 1.517542553341338021e+02
1.249669409940586284e+00 5.566875781811960432e-03 5.433938804451999749e+04 1.584755058355705728e+02
1.249030710718839865e+00 4.486369935480931034e-03 5.433938899341999786e+04 1.634616875301976791e+02
1.249294602469231741e+00 4.398322313558099272e-03 5.433938993260000279e+04 1.441454336093062238e+02
1.243486790197099623e+00 4.617244163373319596e-03 5.438431640114000038e+04 1.446295461521589232e+02
1.244446502274259903e+00 4.566332702226610397e-03 5.438431740131999686e+04 1.168990554214873043e+02
1.242128175737939433e+00 5.052190090060815382e-03 5.438431839687000320e+04 1.102982142914647596e+02
1.245531213719415664e+00 5.025615704974660883e-03 5.438431939379999676e+04 9.190818358604441585e+01
1.249875008130032050e+00 5.415073381904589832e-03 5.438432038761000149e+04 8.646870437667119802e+01
1.250130055216312375e+00 4.928842060302140136e-03 5.438432138293000025e+04 8.942452695687455844e+01
1.245642463228142205e+00 5.290964810262294322e-03 5.438432237835999695e+04 8.427981914835228849e+01
1.249849778610479856e+00 5.996904762057081451e-03 5.438432337356000062e+04 8.736748716587729291e+01
1.241150732853305350e+00 3.745891394991735391e-03 5.441018822563000140e+04 1.849980479430432467e+02
1.241987717214104281e+00 6.534867499308271571e-03 5.451211756431999675e+04 1.109532287334559726e+02
1.239613824750095405e+00 7.994211790132961862e-03 5.451211851241000113e+04 1.226489297432140688e+02
1.244925299001462093e+00 5.476499421437610628e-03 5.451211946105999959e+04 1.261748716323574513e+02
1.241512905161308744e+00 4.916658394632670258e-03 5.451212041250000038e+04 1.445249747465994972e+02
1.241970228571297685e+00 5.118164995303113064e-03 5.451212134889000299e+04 1.445290888162711553e+02
1.244227440962591302e+00 5.953110629721913676e-03 5.452005168984000193e+04 1.563522550775453794e+02
1.250450589516946209e+00 7.358951002821757445e-03 5.452005263479999849e+04 1.420829989136501013e+02
1.243721361980125284e+00 9.295634454979568445e-03 5.452005358947999775e+04 1.504238913990361368e+02
1.245891804034630956e+00 6.650862735815676191e-03 5.452005453768000007e+04 1.556017173012506305e+02
1.244266472908881038e+00 6.405026342895661813e-03 5.452005548737999925e+04 1.603656540104718431e+02
1.242649896004539567e+00 6.361360822755251880e-03 5.452005643117999716e+04 1.542374977242386649e+02
1.246257302534990119e+00 6.345846370003714772e-03 5.452005738541000028e+04 1.546905675840110348e+02
1.243754545922648891e+00 6.358215015701893305e-03 5.452005833430000348e+04 1.540615678086980438e+02
